ProjectName;Project RunDateTime;Replication;Name;Type;Source;Average;Columna1;BatchMeansHalfWidth;Minimum;Maximum;NumberObservations;GroupByKey;RepsRequested;AverageOfAverage;StDevOfAverage;ConfidenceInterval;HalfWidth;MinimumAverage;MaximumAverage;OverallMinimum;OverallMaximum;AverageNumberObservations;SummaryHalfWidth;RepsWithStatObserved;Observed=Requested
Unnamed Project;2025-07-25 11:06:31;28;Entity 1;Wait Time;Entity;0.136331114;8.179866842;3E+20;0;1.156620128;579;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;29;Entity 1;NVA Time;Entity;0;0;0;0;0;568;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;29;Entity 1;Other Time;Entity;0.008112534;0.486752028;0.003713959;0;0.62266665;568;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;29;Entity 1;Total Time;Entity;0.386833352;23.21000112;3E+20;4.19112E-06;1.18791662;568;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;29;Entity 1;Transfer Time;Entity;0;0;0;0;0;568;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;29;Entity 1;VA Time;Entity;0.112840929;6.770455757;0.00936807;4.19112E-06;0.46502035;568;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;29;Entity 1;Wait Time;Entity;0.265879889;15.95279333;3E+20;0;0.975981888;568;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;30;Entity 1;NVA Time;Entity;0;0;0;0;0;569;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;30;Entity 1;Other Time;Entity;0.004330673;0.259840387;0.002013566;0;0.293818519;569;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;30;Entity 1;Total Time;Entity;0.234783088;14.08698526;3E+20;4.19186E-05;0.895490486;569;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;30;Entity 1;Transfer Time;Entity;0;0;0;0;0;569;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;30;Entity 1;VA Time;Entity;0.107131287;6.427877221;0.009529597;4.19186E-05;0.466826469;569;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;30;Entity 1;Wait Time;Entity;0.123321128;7.399267656;3E+20;0;0.643172488;569;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;31;Entity 1;NVA Time;Entity;0;0;0;0;0;593;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;31;Entity 1;Other Time;Entity;0.004514304;0.270858215;0.002296049;0;0.283883062;593;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;31;Entity 1;Total Time;Entity;0.25957095;15.57425703;0.037798327;7.47679E-05;1.377232996;593;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;31;Entity 1;Transfer Time;Entity;0;0;0;0;0;593;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;31;Entity 1;VA Time;Entity;0.101879396;6.112763739;0.010620886;2.11277E-05;0.462158014;593;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;31;Entity 1;Wait Time;Entity;0.153177251;9.190635071;0.039761672;0;1.352067392;593;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;32;Entity 1;NVA Time;Entity;0;0;0;0;0;605;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;32;Entity 1;Other Time;Entity;0.006064311;0.363858687;3E+20;0;0.248104709;605;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;32;Entity 1;Total Time;Entity;0.376604894;22.59629363;3E+20;0;1.331476462;605;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;32;Entity 1;Transfer Time;Entity;0;0;0;0;0;605;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;32;Entity 1;VA Time;Entity;0.108511099;6.510665966;0.008589378;0;0.497964665;605;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;32;Entity 1;Wait Time;Entity;0.262029483;15.72176898;3E+20;0;1.224583399;605;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;33;Entity 1;NVA Time;Entity;0;0;0;0;0;583;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;33;Entity 1;Other Time;Entity;0.00450175;0.270104986;0.002170957;0;0.360025204;583;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;33;Entity 1;Total Time;Entity;0.43280278;25.96816682;3E+20;0;1.283599558;583;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;33;Entity 1;Transfer Time;Entity;0;0;0;0;0;583;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;33;Entity 1;VA Time;Entity;0.103166386;6.189983143;0.006761491;0;0.462710379;583;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;33;Entity 1;Wait Time;Entity;0.325134645;19.50807869;3E+20;0;1.137762303;583;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;34;Entity 1;NVA Time;Entity;0;0;0;0;0;594;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;34;Entity 1;Other Time;Entity;0.00577422;0.346453219;0.002274255;0;0.308228951;594;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;34;Entity 1;Total Time;Entity;0.353618776;21.21712654;3E+20;0.000490356;1.307609604;594;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;34;Entity 1;Transfer Time;Entity;0;0;0;0;0;594;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;34;Entity 1;VA Time;Entity;0.106657552;6.399453111;0.00633007;4.60014E-05;0.49102584;594;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;34;Entity 1;Wait Time;Entity;0.241187003;14.47122021;3E+20;0;1.089107969;594;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;35;Entity 1;NVA Time;Entity;0;0;0;0;0;569;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;35;Entity 1;Other Time;Entity;0.005803473;0.348208409;3E+20;0;0.324369092;569;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;35;Entity 1;Total Time;Entity;0.407587856;24.45527137;3E+20;4.49481E-05;1.612233438;569;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;35;Entity 1;Transfer Time;Entity;0;0;0;0;0;569;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;35;Entity 1;VA Time;Entity;0.105741571;6.344494236;0.008183057;4.49481E-05;0.478912864;569;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;35;Entity 1;Wait Time;Entity;0.296042812;17.76256873;3E+20;0;1.144492645;569;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;36;Entity 1;NVA Time;Entity;0;0;0;0;0;572;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;36;Entity 1;Other Time;Entity;0.003560267;0.213616015;0.002081571;0;0.269537853;572;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;36;Entity 1;Total Time;Entity;0.300454631;18.02727784;3E+20;0.000260088;0.996284891;572;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;36;Entity 1;Transfer Time;Entity;0;0;0;0;0;572;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;36;Entity 1;VA Time;Entity;0.106649367;6.398962025;0.010681888;3.88394E-05;0.45337807;572;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;36;Entity 1;Wait Time;Entity;0.190244997;11.4146998;3E+20;0;0.843837445;572;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;37;Entity 1;NVA Time;Entity;0;0;0;0;0;624;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;37;Entity 1;Other Time;Entity;0.004679483;0.280768963;0.001846419;0;0.242673521;624;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;37;Entity 1;Total Time;Entity;0.30397371;18.23842263;3E+20;0.000719871;1.165702055;624;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;37;Entity 1;Transfer Time;Entity;0;0;0;0;0;624;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;37;Entity 1;VA Time;Entity;0.100032777;6.00196664;0.00889708;1.43426E-05;0.48273124;624;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;37;Entity 1;Wait Time;Entity;0.19926145;11.95568703;3E+20;0;0.863090771;624;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;38;Entity 1;NVA Time;Entity;0;0;0;0;0;607;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;38;Entity 1;Other Time;Entity;0.005452486;0.327149166;0.002375261;0;0.381549617;607;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;38;Entity 1;Total Time;Entity;0.341058004;20.46348025;3E+20;6.6982E-05;1.255646385;607;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;38;Entity 1;Transfer Time;Entity;0;0;0;0;0;607;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;38;Entity 1;VA Time;Entity;0.103528314;6.21169884;0.010992522;3.30407E-05;0.4871383;607;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;38;Entity 1;Wait Time;Entity;0.232077204;13.92463225;3E+20;0;0.899555314;607;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;39;Entity 1;NVA Time;Entity;0;0;0;0;0;599;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;39;Entity 1;Other Time;Entity;0.005207155;0.312429302;0.002108823;0;0.239178337;599;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;39;Entity 1;Total Time;Entity;0.419133359;25.14800156;3E+20;0.000216519;1.211331647;599;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;39;Entity 1;Transfer Time;Entity;0;0;0;0;0;599;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;39;Entity 1;VA Time;Entity;0.106643844;6.398630626;0.009175955;0.00010499;0.51895056;599;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;39;Entity 1;Wait Time;Entity;0.307282361;18.43694164;3E+20;0;0.961134218;599;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;40;Entity 1;NVA Time;Entity;0;0;0;0;0;600;Unnamed ProjectEntity 1NVA TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;40;Entity 1;Other Time;Entity;0.004640558;0.278433493;0.001883071;0;0.192625809;600;Unnamed ProjectEntity 1Other TimeEntity;40;0.005169173;0.00112222;0.95;0.000358903;0.002787289;0.008299519;0;0.688407843;585;0.000358903;40;1
Unnamed Project;2025-07-25 11:06:31;40;Entity 1;Total Time;Entity;0.429301214;25.75807284;3E+20;0;1.328350304;600;Unnamed ProjectEntity 1Total TimeEntity;40;0.320081657;0.068763736;0.95;0.02199171;0.203135951;0.444564172;0;1.639097146;585;0.02199171;40;1
Unnamed Project;2025-07-25 11:06:31;40;Entity 1;Transfer Time;Entity;0;0;0;0;0;600;Unnamed ProjectEntity 1Transfer TimeEntity;40;0;0;0.95;0;0;0;0;0;585;0;40;1
Unnamed Project;2025-07-25 11:06:31;40;Entity 1;VA Time;Entity;0.111977966;6.718677981;0.009158271;0;0.497707108;600;Unnamed ProjectEntity 1VA TimeEntity;40;0.104687342;0.003314112;0.95;0.001059905;0.099092803;0.112840929;0;0.525268903;585;0.001059905;40;1
Unnamed Project;2025-07-25 11:06:31;40;Entity 1;Wait Time;Entity;0.312682689;18.76096137;3E+20;0;1.148029644;600;Unnamed ProjectEntity 1Wait TimeEntity;40;0.210225143;0.067586766;0.95;0.021615297;0.097488366;0.339138;0;1.378239387;585;0.021615297;40;1
Unnamed Project;2025-07-25 11:06:31;1;Recepción de Clientes.Queue;Waiting Time;Queue;0.263242639;15.79455831;3E+20;0;0.658314178;365;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;2;Recepción de Clientes.Queue;Waiting Time;Queue;0.183414479;11.00486875;3E+20;0;0.670560929;334;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;3;Recepción de Clientes.Queue;Waiting Time;Queue;0.369054812;22.14328872;3E+20;0;0.742688547;361;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;4;Recepción de Clientes.Queue;Waiting Time;Queue;0.217371763;13.04230577;3E+20;0;0.65721578;358;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;5;Recepción de Clientes.Queue;Waiting Time;Queue;0.232446547;13.94679282;3E+20;0;0.688008321;341;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;6;Recepción de Clientes.Queue;Waiting Time;Queue;0.406405624;24.38433742;3E+20;0;1.168610732;365;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;7;Recepción de Clientes.Queue;Waiting Time;Queue;0.177283803;10.63702817;3E+20;0;0.380082694;349;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;8;Recepción de Clientes.Queue;Waiting Time;Queue;0.20582432;12.34945922;3E+20;0;0.589000193;337;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;9;Recepción de Clientes.Queue;Waiting Time;Queue;0.220357471;13.22144826;3E+20;0;0.425697274;349;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;10;Recepción de Clientes.Queue;Waiting Time;Queue;0.118209645;7.092578728;3E+20;0;0.336700588;346;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;11;Recepción de Clientes.Queue;Waiting Time;Queue;0.231562281;13.89373688;3E+20;0;0.639416342;346;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;12;Recepción de Clientes.Queue;Waiting Time;Queue;0.439844221;26.39065327;3E+20;0;0.83517193;358;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;13;Recepción de Clientes.Queue;Waiting Time;Queue;0.35808919;21.48535137;3E+20;0;0.815343981;356;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;14;Recepción de Clientes.Queue;Waiting Time;Queue;0.143091897;8.585513836;3E+20;0;0.399850753;357;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;15;Recepción de Clientes.Queue;Waiting Time;Queue;0.147762097;8.865725794;3E+20;0;0.506392651;343;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;16;Recepción de Clientes.Queue;Waiting Time;Queue;0.117151261;7.029075658;3E+20;0;0.309386067;350;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;17;Recepción de Clientes.Queue;Waiting Time;Queue;0.102605018;6.156301104;3E+20;0;0.29765294;350;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;18;Recepción de Clientes.Queue;Waiting Time;Queue;0.083705345;5.022320714;3E+20;0;0.288899942;345;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;19;Recepción de Clientes.Queue;Waiting Time;Queue;0.200672655;12.04035929;3E+20;0;0.726415495;349;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;20;Recepción de Clientes.Queue;Waiting Time;Queue;0.306524734;18.39148401;3E+20;0;1.040573413;334;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;21;Recepción de Clientes.Queue;Waiting Time;Queue;0.21118739;12.67124338;3E+20;0;0.471975513;350;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;22;Recepción de Clientes.Queue;Waiting Time;Queue;0.220886998;13.2532199;3E+20;0;0.731703009;340;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;23;Recepción de Clientes.Queue;Waiting Time;Queue;0.318102022;19.08612132;3E+20;0;0.724200842;342;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;24;Recepción de Clientes.Queue;Waiting Time;Queue;0.54255122;32.55307321;3E+20;0;1.238343335;333;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
